Fuel_Type,Body_Type,transmission,ownerNo,Brand,model,modelYear,price,Insurance_Validity,Kms_Driven,Mileage,Engine,Seats,Color,City
Petrol,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2020,4250000.0,Third Party insurance,11000.0,17.0,1591,5,Grey,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2017,422000.0,Third Party insurance,50629.0,22.95,1248,5,Others,Delhi
Petrol,Hatchback,Automatic,1,Maruti,Maruti Baleno,2019,678000.0,Zero Dep,63534.0,13.68,2393,5,Silver,Delhi
Petrol,Hatchback,Manual,1,Hyundai,Hyundai EON,2018,300000.0,Comprehensive,52000.0,19.27,2143,5,White,Delhi
Cng,Hatchback,Manual,1,Maruti,Maruti Alto 800,2022,496000.0,Zero Dep,33695.0,25.2,1248,4,Grey,Delhi
Petrol,Hatchback,Automatic,1,Honda,Honda Jazz,2015,463000.0,Third Party,68744.0,18.9,1197,5,Silver,Delhi
Petrol,Sedan,Manual,1,Honda,Honda City,2013,455000.0,Third Party insurance,70000.0,16.0,1368,5,Silver,Delhi
Petrol,Hatchback,Automatic,1,Tata,Tata Tiago,2020,751000.0,Third Party,9540.0,19.0,1199,5,Red,Delhi
Petrol,Sedan,Automatic,1,Maruti,Maruti Ciaz,2017,775000.0,Comprehensive,45000.0,17.0,1197,5,Others,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2019,678000.0,Zero Dep,36861.0,18.0,1198,5,Brown,Delhi
Petrol,SUV,Manual,1,Ford,Ford Ecosport,2017,550000.0,Comprehensive,68000.0,15.8,1591,5,Black,Delhi
Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2014,390000.0,Comprehensive,68000.0,16.73,1995,5,Others,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2015,395000.0,Comprehensive,38000.0,18.9,1197,5,Red,Delhi
Petrol,Hatchback,Manual,1,Renault,Renault KWID,2017,295000.0,Comprehensive,39000.0,25.8,1498,5,Red,Delhi
Petrol,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2017,599000.0,Comprehensive,40000.0,19.0,1199,5,White,Delhi
Petrol,SUV,Automatic,1,MG,MG Hector Plus,2020,1749000.0,Comprehensive,18000.0,16.35,999,6,Brown,Delhi
Petrol,Hatchback,Automatic,1,Maruti,Maruti Wagon R,2019,399000.0,Comprehensive,60000.0,20.89,1197,5,Grey,Delhi
Diesel,Sedan,Manual,1,Ford,Ford Aspire,2018,449000.0,Comprehensive,40000.0,19.260860166288737,2755,5,White,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto K10,2018,300000.0,Comprehensive,68000.0,19.260860166288737,1497,5,Silver,Delhi
Petrol,Hatchback,Manual,2,Maruti,Maruti Ignis,2017,449000.0,Comprehensive,40000.0,19.62,1995,5,Black,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2014,295000.0,Comprehensive,37000.0,9.0,1999,5,Others,Delhi
Petrol,Sedan,Automatic,1,Maruti,Maruti Swift Dzire,2018,649000.0,Zero Dep,21912.0,14.2,1999,5,Black,Delhi
Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,2013,274000.0,Third Party,74564.0,19.260860166288737,1497,5,Blue,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2019,375000.0,Comprehensive,48000.0,23.95,998,5,Red,Delhi
Petrol,Sedan,Automatic,1,Honda,Honda City,2017,801000.0,Comprehensive,96758.0,17.1,1956,5,Others,Delhi
Diesel,Sedan,Manual,1,Honda,Honda Amaze,2018,591000.0,Zero Dep,60341.0,25.4,624,5,Purple,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2017,434000.0,Third Party,36973.0,15.29,1591,5,White,Delhi
Diesel,Sedan,Manual,1,Maruti,Maruti Ciaz,2017,699000.0,Comprehensive,39000.0,18.6,1197,5,Red,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2013,271000.0,Third Party,52514.0,21.01,1197,5,Red,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2022,555000.0,Comprehensive,13001.0,18.6,1197,5,Red,Delhi
Diesel,SUV,Manual,1,Hyundai,Hyundai Creta,2018,825000.0,Comprehensive,72000.0,23.84,1199,5,Brown,Delhi
Petrol,SUV,Manual,1,Ford,Ford Ecosport,2017,599000.0,Comprehensive,62000.0,16.82,1197,5,SILKY SILVER,Delhi
Petrol,Sedan,Manual,1,Toyota,Toyota Etios,2017,481000.0,Comprehensive,34000.0,20.51,998,5,White,Delhi
Petrol,Sedan,Manual,1,Honda,Honda Amaze,2015,385000.0,Comprehensive,67000.0,16.1,1298,5,Others,Delhi
Petrol,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2019,699000.0,Comprehensive,45000.0,20.5,1197,5,White,Delhi
Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2013,331000.0,Comprehensive,64000.0,18.0,1198,5,Red,Delhi
Petrol,Hatchback,Manual,2,Chevrolet,Chevrolet Beat,2013,178000.0,Comprehensive,58000.0,18.9,1197,5,Red,Delhi
Petrol,SUV,Automatic,2,Hyundai,Hyundai Creta,2017,925000.0,Comprehensive,48000.0,17.1,1956,5,Black,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Ritz,2013,290000.0,Comprehensive,70000.0,21.1,814,5,Others,Delhi
Petrol,Sedan,Automatic,2,Maruti,Maruti Ciaz,2017,570000.0,Comprehensive,59863.0,12.0,2393,5,Silver,Delhi
Cng,Hatchback,Manual,1,Maruti,Maruti Alto 800,2022,492000.0,Zero Dep,18468.0,22.05,796,4,Others,Delhi
Petrol,Hatchback,Manual,2,Ford,Ford Freestyle,2018,530000.0,Third Party,42173.0,21.63,998,5,Red,Delhi
Petrol,SUV,Automatic,2,Ford,Ford Ecosport,2015,465000.0,Comprehensive,68631.0,20.51,998,5,Red,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2021,351000.0,Zero Dep,18833.0,18.9,1197,5,Red,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Ignis,2021,515000.0,Third Party,55418.0,17.9,2143,5,Blue,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2013,225000.0,Third Party insurance,20000.0,17.3,993,5,Others,Delhi
Petrol,MUV,Manual,1,Renault,Renault Triber,2020,620000.0,Zero Dep,53400.0,22.54,1396,7,Red,Delhi
Petrol,Hatchback,Manual,1,Renault,Renault KWID,2018,349000.0,Comprehensive,25000.0,22.41,1197,5,Blue,Delhi
Petrol,SUV,Automatic,1,Jeep,Jeep Compass,2019,1385000.0,Comprehensive,87576.0,23.95,998,5,Silver,Delhi
Petrol,Hatchback,Manual,1,Honda,Honda Brio,2014,290000.0,Comprehensive,58000.0,17.19,1197,5,White,Delhi
Petrol,MUV,Manual,1,Datsun,Datsun GO Plus,2015,285000.0,Comprehensive,75000.0,20.51,998,7,Silver,Delhi
Petrol,Sedan,Automatic,1,Volkswagen,Volkswagen Vento,2013,330000.0,Comprehensive,69000.0,13.68,2393,5,Others,Delhi
Diesel,SUV,Manual,1,Mahindra,Mahindra Thar,2015,549000.0,Comprehensive,20000.0,19.83,1198,6,Brown,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2020,365000.0,Comprehensive,45000.0,18.6,1498,5,Others,Delhi
Cng,Sedan,Manual,1,Maruti,Maruti Swift Dzire Tour,2021,650000.0,Third Party insurance,20000.0,20.3,1086,5,Yellow,Delhi
Diesel,SUV,Manual,1,Maruti,Maruti SX4 S Cross,2015,449000.0,Comprehensive,70000.0,20.73,1373,5,Silver,Delhi
Petrol,Hatchback,Automatic,1,Honda,Honda Jazz,2017,599000.0,Comprehensive,72000.0,25.4,1186,5,Others,Delhi
Diesel,SUV,Automatic,0,MG,MG Gloster,2023,4645000.0,Comprehensive,7800.0,27.28,1047,6,Others,Delhi
Petrol,Hatchback,Manual,1,Tata,Tata Tiago,2020,499000.0,Comprehensive,25000.0,21.4,1197,5,White,Delhi
Petrol,SUV,Automatic,1,Lexus,Lexus RX,2020,8800000.0,Comprehensive,19000.0,25.83,1498,5,Grey,Delhi
Petrol,Sedan,Automatic,1,Skoda,Skoda Slavia,2022,1358000.0,Zero Dep,11332.0,21.66,1498,5,Others,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2016,560000.0,Comprehensive,25456.0,16.0,2179,5,White,Delhi
Petrol,Hatchback,Manual,2,Maruti,Maruti Wagon R,2013,275000.0,Comprehensive,65000.0,17.4,1497,5,Golden Brown,Delhi
Petrol,Hatchback,Automatic,1,Honda,Honda Jazz,2017,586000.0,Zero Dep,93616.0,17.4,1197,5,White,Delhi
Petrol,Hatchback,Automatic,1,Maruti,Maruti Celerio,2017,463000.0,Comprehensive,74134.0,18.7,1199,5,Red,Delhi
Petrol,SUV,Automatic,1,Renault,Renault Duster,2018,699000.0,Comprehensive,70000.0,16.3,1956,5,White,Delhi
Diesel,Hatchback,Manual,2,Maruti,Maruti Baleno,2018,593000.0,Zero Dep,62411.0,17.0,1956,5,White,Delhi
Petrol,Sedan,Automatic,2,Mercedes-Benz,Mercedes-Benz E-Class,2012,1050000.0,Third Party insurance,56000.0,20.14,1197,5,Silver,Delhi
Diesel,SUV,Manual,2,Mahindra,Mahindra KUV 100 NXT,2018,567000.0,Third Party,63661.0,18.2,1199,5,Red,Delhi
Petrol,SUV,Automatic,1,MG,MG Hector Plus,2021,1750000.0,Comprehensive,24000.0,17.19,1197,6,White,Delhi
Petrol,SUV,Manual,1,Volkswagen,Volkswagen Taigun,2022,1650000.0,Comprehensive,14000.0,20.3,1199,5,Brown,Delhi
Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,2017,930000.0,Third Party insurance,70000.0,21.21,1197,7,Blue,Delhi
Petrol,SUV,Manual,1,Honda,Honda WR-V,2018,749000.0,Comprehensive,50000.0,17.5,1199,5,Brown,Delhi
Petrol,Sedan,Manual,1,Volkswagen,Volkswagen Vento,2011,249000.0,Comprehensive,74000.0,17.0,1197,5,Silver,Delhi
Diesel,SUV,Manual,1,Tata,Tata Hexa,2018,899000.0,Comprehensive,70000.0,14.8,1497,7,Silver,Delhi
Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,2013,225000.0,Third Party insurance,65000.0,21.1,998,5,Red,Delhi
Diesel,Hatchback,Manual,1,Maruti,Maruti Baleno,2015,399000.0,Comprehensive,40000.0,23.65,1248,5,Grey,Delhi
Petrol,Hatchback,Manual,3,Chevrolet,Chevrolet Spark,2010,80000.0,Third Party insurance,60000.0,13.17,1999,5,Silver,Delhi
Petrol,Sedan,Automatic,3,Honda,Honda City,2010,225000.0,Comprehensive,81000.0,17.0,1497,5,Golden Brown,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto,2012,137000.0,Third Party insurance,80000.0,14.82,1998,5,White,Delhi
Diesel,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2014,389000.0,Comprehensive,107539.0,21.7,1498,5,Others,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2016,548000.0,Comprehensive,52059.0,17.99,1462,5,Others,Delhi
Petrol,SUV,Manual,1,MG,MG Hector,2021,1695000.0,Third Party insurance,70000.0,17.5,1298,5,Black,Delhi
Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2021,874000.0,Zero Dep,5732.0,18.0,1198,5,Red,Delhi
Petrol,Sedan,Manual,1,Honda,Honda Amaze,2018,596000.0,Comprehensive,53034.0,22.1,1396,5,White,Delhi
Petrol,Sedan,Manual,3,Honda,Honda City,2009,179000.0,Third Party insurance,80000.0,12.2,2499,5,White,Delhi
Petrol,Hatchback,Manual,2,Maruti,Maruti Baleno,2017,501000.0,Zero Dep,66462.0,18.6,1197,5,Blue,Delhi
Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,2013,575000.0,Third Party insurance,70000.0,21.19,1396,7,White,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2017,495000.0,Third Party,52444.0,24.7,1498,5,Blue,Delhi
Diesel,SUV,Manual,1,Tata,Tata Safari Storme,2014,500000.0,Third Party insurance,60000.0,22.54,1396,7,White,Delhi
Petrol,SUV,Automatic,2,MG,MG Hector,2019,1500000.0,Third Party insurance,40000.0,14.8,1591,5,White,Delhi
Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10 Nios,2022,725000.0,Third Party insurance,10000.0,17.0,1591,5,Others,Delhi
Petrol,SUV,Manual,1,Toyota,Toyota Urban cruiser,2022,1030000.0,Third Party insurance,10000.0,17.5,1199,5,Brown,Delhi
Diesel,Sedan,Manual,1,Maruti,Maruti Ciaz,2017,650000.0,Third Party insurance,70000.0,18.5,1197,5,Silver,Delhi
Petrol,Hatchback,Automatic,1,Hyundai,Hyundai Grand i10,2014,450000.0,Comprehensive,14000.0,20.51,998,5,White,Delhi
Diesel,SUV,Manual,1,Ford,Ford Ecosport,2019,689000.0,Third Party insurance,39500.0,20.73,1373,5,White,Delhi
Petrol,Sedan,Manual,1,Skoda,Skoda Octavia,2018,1250000.0,Comprehensive,64213.0,17.01,1591,5,Others,Delhi
Petrol,Hatchback,Manual,2,Maruti,Maruti Alto 800,2021,310000.0,Third Party insurance,20000.0,16.14,1956,5,Others,Delhi
Petrol,SUV,Manual,1,Kia,Kia Seltos,2019,1200000.0,Comprehensive,60000.0,18.88,1995,5,Others,Delhi
Diesel,Pickup Trucks,Manual,1,Isuzu,Isuzu D-Max,2018,1280000.0,Third Party insurance,120000.0,17.0,1497,5,Brown,Delhi
Petrol,Hatchback,Manual,2,Hyundai,Hyundai Grand i10,2017,452000.0,Zero Dep,48768.0,16.47,1198,5,Others,Delhi
Petrol,Hatchback,Manual,2,Maruti,Maruti Celerio,2020,404000.0,Comprehensive,91970.0,20.28,1462,5,Silver,Delhi
Petrol,SUV,Automatic,1,Kia,Kia Seltos,2023,2025000.0,Comprehensive,7100.0,16.73,1995,5,Others,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2016,473000.0,Zero Dep,34936.0,13.0,2982,5,Golden,Delhi
Petrol,Hatchback,Manual,3,Honda,Honda Jazz,2011,252000.0,Third Party,64071.0,22.69,1995,5,Grey,Delhi
Petrol,SUV,Manual,1,Honda,Honda WR-V,2022,950000.0,Comprehensive,10000.0,17.0,1197,5,White,Delhi
Petrol,Hatchback,Automatic,1,Maruti,Maruti Baleno,2018,633000.0,Zero Dep,60443.0,18.88,999,5,White,Delhi
Petrol,Sedan,Automatic,1,Honda,Honda City,2017,875000.0,Comprehensive,56000.0,22.54,1396,5,Red,Delhi
Petrol,Hatchback,Manual,2,Maruti,Maruti Swift,2015,413000.0,Comprehensive,10056.0,20.7,1496,5,Blue,Delhi
Petrol,Sedan,Manual,1,Honda,Honda City,2020,1100000.0,Comprehensive,13000.0,21.21,1197,5,Blue,Delhi
Diesel,SUV,Manual,1,Hyundai,Hyundai Creta,2020,1250000.0,Comprehensive,80000.0,17.0,1198,5,White,Delhi
Diesel,SUV,Automatic,1,Land Rover,Land Rover Range Rover Evoque,2019,4150000.0,Third Party insurance,53000.0,19.03,999,5,White,Delhi
Petrol,SUV,Manual,2,Maruti,Maruti Grand Vitara,2012,650000.0,Third Party insurance,110000.0,21.7,999,5,Blue,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2012,300000.0,Third Party insurance,60000.0,18.4,1493,5,Black,Delhi
Petrol,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2022,5700000.0,Comprehensive,22000.0,18.9,1197,5,Others,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2022,713000.0,Third Party insurance,30000.0,18.88,999,5,White,Delhi
Petrol,SUV,Automatic,2,Ford,Ford Ecosport,2015,515000.0,Third Party insurance,90000.0,17.4,999,5,Gray,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2020,600000.0,Third Party insurance,50000.0,19.260860166288737,1950,5,White,Delhi
Diesel,SUV,Automatic,1,Tata,Tata Harrier,2022,2090000.0,Comprehensive,22000.0,20.0,998,5,Grey,Delhi
Petrol,Sedan,Automatic,1,Maruti,Maruti Ciaz,2016,690000.0,Third Party insurance,48000.0,19.260860166288737,1493,5,Red,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2016,513000.0,Comprehensive,35467.0,14.6,1368,5,Red,Delhi
Petrol,Sedan,Automatic,1,Hyundai,Hyundai Verna,2017,850000.0,Comprehensive,54481.0,20.85,1197,5,Silver,Delhi
Petrol,SUV,Manual,1,Maruti,Maruti Brezza,2022,835000.0,Comprehensive,24000.0,12.78,1984,5,White,Delhi
Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2017,439000.0,Comprehensive,76181.0,20.68,1995,5,White,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2020,720000.0,Comprehensive,23842.0,24.04,999,5,Others,Delhi
Petrol,SUV,Manual,2,Maruti,Maruti Vitara Brezza,2022,942000.0,Third Party insurance,20000.0,20.0,999,5,Others,Delhi
Petrol,Sedan,Automatic,1,Honda,Honda City,2014,538000.0,Comprehensive,94407.0,27.39,1248,5,Blue,Delhi
Petrol,Sedan,Manual,1,Hyundai,Hyundai Accent,2009,100000.0,Third Party insurance,80000.0,20.14,1498,5,Red,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2016,491000.0,Third Party insurance,124245.0,17.4,1497,5,MODERN STEEL METALLIC,Delhi
Petrol,Sedan,Automatic,1,Honda,Honda Amaze,2022,925000.0,Comprehensive,5100.0,23.95,998,5,Black,Delhi
Petrol,SUV,Manual,1,Toyota,Toyota Urban cruiser,2022,1060000.0,Third Party insurance,30000.0,17.4,1497,5,Grey,Delhi
Diesel,SUV,Manual,2,Toyota,Toyota Fortuner,2012,900000.0,Third Party insurance,120000.0,18.3,1498,7,Others,Delhi
Diesel,SUV,Manual,1,Maruti,Maruti Vitara Brezza,2018,670000.0,Comprehensive,50000.0,18.0,1493,5,White,Delhi
Petrol,SUV,Manual,1,Ford,Ford Ecosport,2017,500000.0,Comprehensive,89698.0,17.01,1582,5,White,Delhi
Diesel,Sedan,Automatic,2,Audi,Audi A4,2014,1250000.0,Third Party insurance,18000.0,18.6,1197,5,Red,Delhi
Petrol,Hatchback,Manual,3,Maruti,Maruti Swift,2009,110000.0,Third Party insurance,100000.0,20.08,999,5,Silver,Delhi
Petrol,Hatchback,Manual,2,Hyundai,Hyundai Santro Xing,2010,150000.0,Third Party insurance,60000.0,21.74,999,5,Others,Delhi
Diesel,SUV,Automatic,2,Ford,Ford Endeavour,2019,3200000.0,Third Party insurance,30000.0,21.74,999,7,Brown,Delhi
Lpg,Hatchback,Manual,1,Hyundai,Hyundai i10,2014,240000.0,Third Party insurance,30000.0,23.1,998,5,Orange,Delhi
Petrol,Sedan,Manual,3,Honda,Honda City,2014,460000.0,Third Party insurance,100000.0,18.7,1199,5,Others,Delhi
Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2016,411000.0,Comprehensive,58193.0,25.4,624,5,Others,Delhi
Petrol,Hatchback,Manual,2,Maruti,Maruti Baleno,2017,481000.0,Comprehensive,68621.0,12.05,2179,5,Others,Delhi
Petrol,SUV,Manual,1,Honda,Honda WR-V,2017,670000.0,Third Party insurance,50000.0,18.6,1199,5,Blue,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2020,724000.0,Comprehensive,23399.0,17.5,1199,5,Red,Delhi
Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20 Active,2017,546000.0,Third Party insurance,60915.0,25.2,1248,5,Others,Delhi
Cng,MUV,Manual,1,Maruti,Maruti Ertiga,2018,799000.0,Comprehensive,44000.0,20.0,1399,7,Grey,Delhi
Petrol,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2013,278000.0,Comprehensive,101297.0,22.07,1497,5,Black,Delhi
Petrol,Sedan,Automatic,1,Honda,Honda City,2023,1575000.0,Third Party insurance,10000.0,17.0,1198,5,Blue,Delhi
Petrol,Hatchback,Manual,1,Honda,Honda Brio,2013,261000.0,Third Party,73883.0,20.73,1373,5,Others,Delhi
Diesel,SUV,Manual,1,Tata,Tata Safari Storme,2014,415000.0,Third Party insurance,75000.0,21.4,1197,7,Silver,Delhi
Diesel,Hatchback,Manual,1,Mahindra,Mahindra KUV 100 NXT,2018,399000.0,Comprehensive,69000.0,25.17,799,5,White,Delhi
Petrol,Hatchback,Automatic,1,Hyundai,Hyundai i10,2011,220000.0,Comprehensive,58632.0,18.9,1197,5,Others,Delhi
Petrol,Sedan,Automatic,1,Honda,Honda Civic,2011,330000.0,Comprehensive,41352.0,20.0,999,5,Others,Delhi
Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2015,435000.0,Comprehensive,37000.0,16.2,1199,5,Brown,Delhi
Petrol,SUV,Automatic,1,MG,MG Hector,2021,1750000.0,Third Party insurance,20100.0,17.0,1497,5,Silver,Delhi
Diesel,SUV,Automatic,1,Mahindra,Mahindra XUV500,2019,1475000.0,Third Party insurance,50000.0,25.24,998,7,Silver,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Ignis,2018,450000.0,Third Party insurance,90000.0,28.09,1248,5,Silver,Delhi
Petrol,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2020,4400000.0,Comprehensive,7800.0,15.1,2179,5,Others,Delhi
Diesel,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2016,380000.0,Third Party insurance,120000.0,25.32,1198,5,BERRY RED,Delhi
Cng,Hatchback,Manual,1,Hyundai,Hyundai Santro Xing,2010,95000.0,Third Party insurance,120000.0,19.7,796,5,Red,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2020,675000.0,Zero Dep,59014.0,16.5,1353,5,Silver,Delhi
Petrol,Hatchback,Automatic,1,Honda,Honda Brio,2017,527000.0,Zero Dep,43148.0,18.4,1197,5,White,Delhi
Diesel,SUV,Automatic,1,Ford,Ford Endeavour,2019,2990000.0,Comprehensive,79000.0,22.74,796,7,SILKY SILVER,Delhi
Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2015,380000.0,Comprehensive,89352.0,21.01,1197,5,Blue,Delhi
Petrol,Sedan,Manual,1,Tata,Tata Tigor,2021,689000.0,Third Party,38511.0,21.21,1197,5,Others,Delhi
Diesel,SUV,Automatic,1,Mercedes-Benz,Mercedes-Benz M-Class,2015,2400000.0,Comprehensive,54000.0,15.3,1596,5,Black,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2016,474000.0,Zero Dep,66584.0,17.8,1497,5,Silver,Delhi
Diesel,SUV,Automatic,1,Ford,Ford Endeavour,2017,2550000.0,Third Party insurance,48000.0,20.52,1197,7,Silver,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Ignis,2020,577000.0,Third Party,19418.0,19.01,1199,5,Blue,Delhi
Petrol,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2016,2550000.0,Comprehensive,72000.0,23.84,1199,5,Blue,Delhi
Petrol,Sedan,Automatic,1,Toyota,Toyota Yaris,2018,895000.0,Comprehensive,23000.0,25.17,799,5,Silver,Delhi
Petrol,Sedan,Manual,1,Nissan,Nissan Sunny,2012,250000.0,Third Party insurance,50000.0,20.85,1197,5,White,Delhi
Diesel,SUV,Manual,1,Kia,Kia Sonet,2022,1025000.0,Third Party insurance,20000.0,16.8,1497,5,Red,Delhi
Petrol,Sedan,Manual,1,Honda,Honda City,2021,900000.0,Third Party insurance,30000.0,28.4,1248,5,Silver,Delhi
Petrol,SUV,Manual,1,Hyundai,Hyundai Venue,2020,650000.0,Comprehensive,42000.0,18.75,999,5,Red,Delhi
Petrol,Sedan,Automatic,1,Maruti,Maruti Ciaz,2023,1175000.0,Comprehensive,600.0,16.35,1199,5,Blue,Delhi
Petrol,Sedan,Manual,3,Chevrolet,Chevrolet Optra,2010,186000.0,Third Party insurance,30000.0,13.0,2143,5,Brown,Delhi
Petrol,Sedan,Manual,1,Nissan,Nissan Sunny,2012,250000.0,Third Party insurance,70000.0,14.49,1399,5,Others,Delhi
Diesel,Hatchback,Manual,1,Hyundai,Hyundai i20,2015,425000.0,Not Available,136288.0,17.5,1199,5,Silver,Delhi
Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2015,425000.0,Third Party insurance,48000.0,22.3,1999,5,Black,Delhi
Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2019,523000.0,Third Party,49707.0,21.9,1396,5,Others,Delhi
Petrol,Hatchback,Manual,1,Honda,Honda Brio,2012,240000.0,Comprehensive,59443.0,21.7,1498,5,Blue,Delhi
Cng,Sedan,Manual,1,Maruti,Maruti Swift Dzire Tour,2022,754000.0,Third Party insurance,30000.0,20.73,1373,5,Silver,Delhi
Petrol,SUV,Automatic,1,Jeep,Jeep Compass,2017,1285000.0,Comprehensive,52000.0,21.01,1197,5,Red,Delhi
Diesel,SUV,Automatic,1,Mahindra,Mahindra XUV500,2019,1317000.0,Zero Dep,40398.0,16.25,1968,7,Black,Delhi
Petrol,SUV,Manual,1,Jeep,Jeep Compass,2019,1465000.0,Third Party insurance,50000.0,18.5,1194,5,Others,Delhi
Petrol,Hatchback,Manual,2,Hyundai,Hyundai i20,2017,491000.0,Comprehensive,84181.0,18.9,1197,5,Others,Delhi
Petrol,Hatchback,Manual,1,Mahindra,Mahindra KUV 100 NXT,2018,550000.0,Third Party insurance,10000.0,25.17,799,6,White,Delhi
Diesel,Hatchback,Manual,1,Maruti,Maruti Swift,2018,618000.0,Third Party insurance,66434.0,19.27,2143,5,White,Delhi
Petrol,SUV,Automatic,1,Ford,Ford Ecosport,2018,775000.0,Third Party insurance,40000.0,18.27,998,5,Blue,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2007,80000.0,Third Party insurance,100000.0,19.0,1199,5,Silver,Delhi
Petrol,SUV,Automatic,1,Ford,Ford Ecosport,2018,775000.0,Third Party insurance,40000.0,11.74,1796,5,Others,Delhi
Diesel,SUV,Manual,1,Tata,Tata Safari Storme,2013,400000.0,Third Party insurance,100000.0,21.21,1197,7,Red,Delhi
Diesel,SUV,Automatic,1,Toyota,Toyota Fortuner,2018,3350000.0,Comprehensive,51800.0,23.0,1498,7,Others,Delhi
Petrol,Sedan,Manual,5,Honda,Honda Civic,2010,200000.0,Third Party insurance,100000.0,21.74,999,5,Brown,Delhi
Petrol,Sedan,Manual,5,Honda,Honda Civic,2010,200000.0,Third Party insurance,100000.0,17.1,1956,5,Silver,Delhi
Petrol,Hatchback,Manual,2,Hyundai,Hyundai i20,2019,510000.0,Third Party insurance,70000.0,24.3,1248,5,Others,Delhi
Diesel,SUV,Automatic,1,Audi,Audi Q3,2013,870000.0,Third Party insurance,87000.0,12.99,2494,5,Others,Delhi
Petrol,MUV,Manual,1,Maruti,Maruti XL6,2021,1100000.0,Third Party insurance,7000.0,18.9,1197,6,Others,Delhi
Diesel,Hatchback,Automatic,2,Maruti,Maruti Ignis,2017,445000.0,Third Party insurance,60000.0,14.3,1598,5,Others,Delhi
Petrol,SUV,Automatic,1,Ford,Ford Ecosport,2015,547000.0,Zero Dep,88710.0,21.79,998,5,SILKY SILVER,Delhi
Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2019,626000.0,Comprehensive,47644.0,19.4,1422,5,Red,Delhi
Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,2017,1200000.0,Third Party insurance,40000.0,22.38,1197,7,Others,Delhi
