it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText.imgUrl,trendingText.heading,trendingText.desc,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,Ownership,Engine Displacement,Transmission,Year of Manufacture,RTO,Engine,Max Power,Torque,Wheel Size,Seats,Mileage,Color,Engine Type,Displacement,Max Power,Max Torque,No of Cylinder,Values per Cylinder,Fuel Suppy System,Turbo Charger,Value Configuration,Compression Ratio,Super Charger,BoreX Stroke,Length,Width,Height,Wheel Base,Kerb Weight,Front Tread,Rear Tread,Gross Weight,Ground Clearance Unladen,Seating Capacity,Steering Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Gear Box,Drive Type,Seating Capacity,Steering Type,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Cargo Volumn,Turning Radius,Top Speed,Acceleration,City
0,Petrol,Hatchback,"39,076",Manual,1,1st Owner,Ford,Ford Figo,2021,7594,Titanium,₹ 7.11 Lakh,₹ 7.25 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2021,Third Party,Petrol,5 Seats,"39,076 Kms",First Owner,1194 cc,Manual,2021,DL12,1197 CC,81.86bhp,113.8nm,15,5,20.1 kmpl,Grey,1.2 l Kappa dual petrol,1197,81.86bhp@6000rpm,113.8nm@4000rpm,4.0,4.0,,No,,,,,3995mm,1680,1520,2450,1110,,,,,,,,,,5-Speed,,5,Electric,Disc,Drum,"Tubeless,Radial",15,4,,,,,Delhi
0,Petrol,SUV,"36,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz GLC,2020,6837,200,₹ 52.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2020,Comprehensive,Petrol,5 Seats,"36,000 Kms",First Owner,1991 cc,Automatic,2020,DL09,1956 CC,172.35bhp,350Nm,18,7,,Green,2.0 L Multijet Diesel,1956,172.35bhp@3750rpm,350Nm@1750-2500rpm,4.0,4.0,,Yes,,,,,4769mm,1859mm,1698mm,2782mm,1796kg,,,,,,,,,,6-Speed,4x2,7,,Disc,Disc,"Tubeless, Radial",18,5,,5.7m,198,10.8,Delhi
0,Cng,Hatchback,"1,06,848",Manual,1,1st Owner,Maruti,Maruti Celerio,2018,10362,VXI CNG,₹ 4.23 Lakh,₹ 4.27 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2018,Zero Dep,CNG,5 Seats,"1,06,848 Kms",First Owner,998 cc,Manual,2018,DL14,1591 CC,121.3bhp,151Nm,16,5,17 kmpl,White,VTVT Petrol Engine,1591,121.3bhp@6400rpm,151Nm@4850rpm,4.0,4.0,MPFI,No,DOHC,,No,,4440mm,1729mm,1475mm,2600mm,1228,,,,,,,,,,6 Speed,FWD,5,Power,Disc,Drum,Tubeless,16,4,480,,,11.31 Seconds,Delhi
0,Diesel,MUV,"1,05,000",Manual,1,1st Owner,Toyota,Toyota Innova Crysta,2017,7315,2.4 ZX MT,₹ 15 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2017,Third Party insurance,Diesel,7 Seats,"1,05,000 Kms",First Owner,2393 cc,Manual,2017,UP16,1462 CC,103.2bhp,138nm,R15,6,19.01 kmpl,Gray,K15B Smart Hybrid,1462,103.2bhp@6000rpm,138nm@4400rpm,4.0,4.0,,,,10.5:1,,74.0x85.0,4445mm,1775mm,1700mm,2740mm,1180kg,1590mm,1570mm,1730kg,180mm,,,,,,5-Speed,FWD,6,Power,Ventilated Disc,Leading & Trailing Drum,"Tubeless,Radial",R15,5,209,5.2 metres,,,Delhi
0,Petrol,Convertibles,"6,500",Automatic,2,2nd Owner,Mini,Mini Cooper Convertible,2020,5182,S,₹ 44.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2020,Third Party insurance,Petrol,4 Seats,"6,500 Kms",Second Owner,1998 cc,Automatic,2020,DL3F,1498 CC,147.52bhp,250Nm,16,5,18.72 kmpl,Red,1.5 L TSI Petrol,1498,147.52bhp@5000-6000rpm,250Nm@1600-3500rpm,4.0,4.0,Direct Injection,Yes,,,,,4541mm,1752mm,1507mm,2651mm,1258kg,,,1685kg,145mm,,,,,,6-Speed,FWD,5,Electric,Disc,Drum,"Tubeless,Radial",16,4,521 Litres,,156.09,,Delhi
0,Petrol,Hatchback,"1,11,237",Manual,2,2nd Owner,Hyundai,Hyundai i10,2010,1568,Magna,₹ 1.40 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2010,Third Party insurance,Petrol,5 Seats,"1,11,237 Kms",Second Owner,1197 cc,Manual,2010,HR26,1197 CC,81.83bhp,114.7Nm,16,5,18.6 kmpl,Red,Kappa VTVT Petrol Engine,1197,81.83bhp@6000rpm,114.7Nm@4000rpm,4.0,4.0,MPFI,No,DOHC,,No,,3985mm,1734mm,1505mm,2570mm,1066kg,1505mm,1503mm,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,Tubeless,16,5,295-litres,5.2 metres,170 Kmph,13.2 Seconds,Delhi
0,Petrol,Hatchback,"70,000",Automatic,2,2nd Owner,Volkswagen,Volkswagen Polo,2018,1941,GT TSI,₹ 7.15 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2018,Third Party insurance,Petrol,5 Seats,"70,000 Kms",Second Owner,1197 cc,Automatic,2018,,1298 CC,85.8bhp,114Nm,14,5,17.5 kmpl,Golden,In-Line Engine,1298,85.8bhp@6000rpm,114Nm@4000rpm,4.0,4.0,MPFI,No,SOHC,9.0:1,No,74 x 75.5 mm,4160mm,1690mm,1530mm,2390mm,1035kg,1470mm,1480mm,,,,,,,,5 Speed,2 WD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",14,4,440 litres,4.7m,,,Delhi
0,Diesel,SUV,"95,000",Automatic,2,2nd Owner,Volvo,Volvo XC 90,2015,6209,D5 AT AWD,₹ 10.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2015,Comprehensive,Diesel,7 Seats,"95,000 Kms",Second Owner,2400 cc,Automatic,2015,CH01,1197 CC,81.86bhp,114.73Nm,16,5,17.19 kmpl,Red,VTVT Petrol Engine,1197,81.86bhp@6000rpm,114.73Nm@4000rpm,4.0,4.0,MPFI,No,DOHC,,No,,3995mm,1760mm,1555mm,2570mm,1040,,,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",16,5,285-litres,5.2 metres,160 Kmph,14 Seconds,Delhi
0,Petrol,SUV,"13,278",Manual,1,1st Owner,Nissan,Nissan Magnite,2022,8130,XV Premium BSVI,₹ 8.37 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2022,Comprehensive,Petrol,5 Seats,"13,278 Kms",First Owner,999 cc,Manual,2022,DL07,999 CC,71.01bhp,96Nm,,7,20 kmpl,Blue,,999,71.01bhp@6250rpm,96Nm@3500rpm,3.0,4.0,MPFi,,,,,,3991mm,1739,1643,,947,1527,1525,,,,,,,,5 Speed,,7,Electric,Disc,Drum,"Tubeless, Radial",,5,84,,,,Delhi
0,Diesel,SUV,"35,000",Automatic,2,2nd Owner,Mahindra,Mahindra Thar,2022,8076,LX 4-Str Hard Top Diesel AT BSVI,₹ 16.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2022,Third Party,Diesel,4 Seats,"35,000 Kms",Second Owner,2184 cc,Automatic,2022,CH01,1498 CC,119.35bhp,145Nm,16,5,18.3 kmpl,Silver,Water Cooled Inline i-VTEC DOHC with VTC,1498,119.35bhp@6600rpm,145Nm@4300rpm,4.0,4.0,,,DOHC,,,,4549mm,1748mm,1489mm,2600mm,1107-1153kg,1496mm,1484mm,1482-1528kg,,,,,,,CVT,,5,Electric,Ventilated Disc,Drum,"Tubeless, Radial",16,4,506,5.3,,,Delhi
0,Petrol,SUV,"12,255",Manual,1,1st Owner,Nissan,Nissan Magnite,2022,8133,Turbo XV BSVI,₹ 8.94 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2022,Third Party,Petrol,5 Seats,"12,255 Kms",First Owner,999 cc,Manual,2022,HR72,1197 CC,88.50bhp,113Nm,,5,22.38 kmpl,Red,K Series Dual jet,1197,88.50bhp@6000rpm,113Nm@4400rpm,4.0,4.0,,,,,,,3845mm,1735,1530,2450,875-905,1530,1530,1335,,,,,,,5-Speed,,5,Electric,Disc,Drum,"Radial, Tubeless",,5,268,4.8,,,Delhi
0,Petrol,SUV,"68,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz GLS,2017,5392,400 4MATIC,₹ 62.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2017,Comprehensive,Petrol,7 Seats,"68,000 Kms",First Owner,2996 cc,Automatic,2017,PY05,1451 CC,141bhp,250Nm,R17,5,13.96 kmpl,Red,,1451,141bhp@5000rpm,250Nm@1600-3600rpm,4.0,4.0,,Yes,,,,,4655mm,1835mm,1760mm,2750mm,1800,,,,,,,,,,6 Speed,FWD,5,,Disc,Disc,Radial,R17,5,587,,,,Delhi
0,Diesel,SUV,"67,000",Manual,1,1st Owner,Tata,Tata Hexa,2019,5479,XT,₹ 9.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2019,Third Party insurance,Diesel,7 Seats,"67,000 Kms",First Owner,2179 cc,Manual,2019,DL5C,1498 CC,98.59bhp,205Nm,16,5,22.77 kmpl,Silver,TDCi Diesel Engine,1498,98.59bhp@3750rpm,205Nm@1750-3250rpm,4.0,2.0,Direct Injection,Yes,SOHC,16.0:1,No,73.5 X 88.3 mm,3999mm,1765mm,1708mm,2520mm,1240,1519mm,1524mm,,,,,,,,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",16,5,346-litres,5.3 metres,182 Kmph,13.5 Seconds,Delhi
0,Diesel,Hatchback,"37,000",Manual,1,1st Owner,Maruti,Maruti Baleno,2019,6786,Zeta Diesel,₹ 6.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2019,Comprehensive,Diesel,5 Seats,"37,000 Kms",First Owner,1248 cc,Manual,2019,HR26,799 CC,53.64bhp,72Nm,,5,22.7 kmpl,Silver,0.8L Petrol Engine,799,53.64bhp@5678rpm,72Nm@4386rpm,3.0,4.0,MPFi,No,DOHC,,No,,3429mm,1560mm,1541mm,2348mm,770,,,,185mm,,,,,,5-Speed,2WD,5,Power,Disc,Drum,,,5,222,4.7m,,,Delhi
0,Petrol,Sedan,"8,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz C-Class,2020,6727,Progressive C 200,₹ 43.99 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2020,Comprehensive,Petrol,5 Seats,"8,000 Kms",First Owner,1950 cc,Automatic,2020,DL01,998 CC,67.05bhp,90Nm,,5,21.63 kmpl,Blue,K10B Engine,998,67.05bhp@6000rpm,90Nm@3500rpm,3.0,4.0,MPFi,No,DOHC,11.0:1,No,73 X 82 mm,3695mm,1600mm,1560mm,2425mm,835kg,1420mm,1410mm,1250kg,,,,,,,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless, Radial",,5,235-litres,4.7 metres,,15.05 Seconds,Delhi
0,Diesel,SUV,"54,000",Manual,1,1st Owner,Maruti,Maruti SX4 S Cross,2017,4276,DDiS 200 Delta,₹ 5.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2017,Third Party insurance,Diesel,5 Seats,"54,000 Kms",First Owner,1248 cc,Manual,2017,DL9C,1998 CC,254.79bhp,400nm,17,5,15.3 kmpl,Red,2.0L Turbo Petrol,1998,254.79bhp@5000rpm,400nm@1550-4400rpm,4.0,4.0,,Twin,,,,94.6X82.0,4819,1827,1441,2961mm,1680,,,,,,,,,,8-Speed Steptronic,RWD,5,Electrical,Disc,Disc,"Tubeless,Runflat",17,4,,,250kmph,6.2,Delhi
0,Diesel,Sedan,"1,20,000",Manual,1,1st Owner,Honda,Honda City,2014,1287,i DTEC VX,₹ 4.99 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2014,Third Party insurance,Diesel,5 Seats,"1,20,000 Kms",First Owner,1498 cc,Manual,2014,HR26,1197 CC,83.1bhp,115Nm,,5,21.4 kmpl,Blue,VVT Petrol Engine,1197,83.1bhp@6000rpm,115Nm@4000rpm,4.0,4.0,MPFI,No,DOHC,,No,,3995mm,1745mm,1510mm,2520mm,870kg,1515mm,1525mm,1340kg,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",,5,339-litres,4.9 meters,180 Kmph,12.36 seconds,Delhi
0,Petrol,Sedan,"70,000",Manual,2,2nd Owner,Maruti,Maruti Swift Dzire,2010,4224,VXi,₹ 1.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2010,Third Party insurance,Petrol,5 Seats,"70,000 Kms",Second Owner,1298 cc,Manual,2010,DL3C,999 CC,67bhp,91Nm,,5,23.01 kmpl,Brown,Petrol Engine,999,67bhp@5500rpm,91Nm@4250rpm,3.0,4.0,MPFi,No,DOHC,,No,,3679mm,1579mm,1478mm,2422mm,690,,,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",,5,300-litres,4.9 metres,155.8 kmph,13.90 Seconds,Delhi
0,Petrol,SUV,"17,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz GLC,2022,6837,200,₹ 63 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2022,Comprehensive,Petrol,5 Seats,"17,000 Kms",First Owner,1991 cc,Automatic,2022,HR26,1956 CC,167.67bhp,350nm,18,6,16.65 kmpl,Others,2.0L Turbocharged Diesel,1956,167.67bhp@3750rpm,350nm@1750-2500rpm,4.0,4.0,,YES,,,,,4720mm,1835mm,1760mm,2750mm,1860,,,,192mm,,,,,,6-speed,,6,,Disc,Disc,"Tubeless, Radial",18,5,155 L,,,,Delhi
0,Diesel,SUV,"45,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz GLS,2016,4654,350d 4MATIC,₹ 52 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2016,Comprehensive,Diesel,7 Seats,"45,000 Kms",First Owner,2987 cc,Automatic,2016,HR90,1197 CC,82bhp,114Nm,15,5,19.1 kmpl,Others,Kappa VTVT Petrol Engine,1197,82bhp@6000rpm,114Nm@4000rpm,4.0,4.0,Direct Injection,No,DOHC,,No,,3995mm,1660mm,1520mm,2425mm,1120,1479mm,1493mm,,,,,,,,5 Speed ,FWD ,5,Power,Disc ,Drum,Tubeless,15,4,407-litres,4.7 metres,172 Kmph,14.2 Seconds,Delhi
0,Petrol,Hatchback,"19,717",Manual,1,1st Owner,Maruti,Maruti Celerio,2018,10357,ZXI,₹ 4.59 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2018,Third Party insurance,Petrol,5 Seats,"19,717 Kms",First Owner,998 cc,Manual,2018,HR51,1197 CC,83.1bhp,115Nm,,5,21.4 kmpl,Others,VVT Petrol Engine,1197,83.1bhp@6000rpm,115Nm@4000rpm,4.0,4.0,MPFI,No,DOHC,,No,,3995mm,1745mm,1510mm,2520mm,910kg,1515mm,1525mm,1360kg,,,,,,,CVT,FWD,5,Power,Disc,Drum,"Tubeless,Radial",,5,339-litres,4.9 meters,180 Kmph,12.79 seconds,Delhi
0,Petrol,Sedan,"20,000",Automatic,1,1st Owner,BMW,BMW 3 Series Gran Limousine,2021,8274,330Li M Sport First Edition,₹ 51.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2021,Comprehensive,Petrol,5 Seats,"20,000 Kms",First Owner,1998 cc,Automatic,2021,UP16,1248 CC,88.5bhp,200Nm,16,5,24.3 kmpl,Others,DDiS 200 Diesel Engine,1248,88.5bhp@4000rpm,200Nm@1750rpm,4.0,4.0,CRDi,Yes,DOHC,,No,69.6 X 82,3995mm,1790mm,1640mm,2500mm,1190kg,,,1680kg,,,,,,,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",16,5,328-litres,5.2 meters,172 kmph,12.36 Seconds,Delhi
0,Petrol,Hatchback,"35,495",Manual,1,1st Owner,Maruti,Maruti Alto K10,2017,10332,VXI,₹ 3.32 Lakh,₹ 3.35 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2017,Third Party,Petrol,5 Seats,"35,495 Kms",First Owner,998 cc,Manual,2017,HR26,1198 CC,74bhp,110Nm,16,5,17 kmpl,Others,MPI Petrol Engine,1198,74bhp@5400rpm,110Nm@3750rpm,3.0,4.0,MPFI,No,DOHC,10.5:1,No,76.5 X 86.9 mm,3995mm,1682mm,1483mm,2470mm,1069kg,1460mm,1456mm,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",16,4,330 Ltrs,,,,Delhi
0,Petrol,SUV,"25,000",Automatic,2,2nd Owner,Mercedes-Benz,Mercedes-Benz GLA Class,2016,4645,200,₹ 21.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2016,Comprehensive,Petrol,5 Seats,"25,000 Kms",Second Owner,1991 cc,Automatic,2016,HR26,2198 CC,158bhp,385Nm,18,7,12.62 kmpl,Red,Diesel Engine,2198,158bhp@3200rpm,385Nm@1600-2500rpm,4.0,4.0,TDCi,Yes,DOHC,,No,,4892mm,1860mm,1837mm,2850mm,1879kg,1475mm,1470mm,,,,,,,,6 Speed,FWD,7,Power,Disc,Disc,"Tubeless,Radial",18,5,,,,,Delhi
0,Petrol,SUV,"27,401",Automatic,1,1st Owner,Jeep,Jeep Compass,2018,6601,1.4 Limited Plus BSIV,₹ 15.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jan 2018,Third Party insurance,Petrol,5 Seats,"27,401 Kms",First Owner,1368 cc,Automatic,2018,HR12,998 CC,67.04bhp,90Nm,,5,20.51 kmpl,Silver,K10B Petrol Engine,998,67.04bhp@6200rpm,90Nm@3500rpm,3.0,4.0,,No,DOHC,,No,69 x 72 mm,3599mm,1495mm,1700mm,2400mm,885kg,1295mm,1290mm,1350kg,,,,,,,5 Speed,FWD,5,Power,Ventilated Disc,Drum,Tubeless Tyres,,5,180-liters,4.6 metres,152 kmph,18.6 Seconds,Delhi
0,Petrol,Hatchback,"15,981",Manual,1,1st Owner,Maruti,Maruti S-Presso,2019,7172,VXI 2019-2022,₹ 4.27 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2019,Comprehensive,Petrol,5 Seats,"15,981 Kms",First Owner,998 cc,Manual,2019,DL2C,1197 CC,81.86bhp,113.75nm,,5,18.9 kmpl,Blue,Kappa VTVT Petrol Engine,1197,81.86bhp@6000rpm,113.75nm@4000rpm,4.0,4.0,MPFI,No,DOHC,,No,,3765mm,1660mm,1520mm,2425mm,1120,1479mm,1493mm,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,Tubeless,,5,256,4.8 metres,165 Kmph,12.9 Seconds,Delhi
0,Petrol,SUV,"7,500",Automatic,1,1st Owner,MG,MG Hector,2022,8343,Sharp CVT,₹ 19 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2022,Comprehensive,Petrol,5 Seats,"7,500 Kms",First Owner,1451 cc,Automatic,2022,UP78,1196 CC,70bhp,102Nm,14,5,15.6 kmpl,Black,Petrol Engine,1196,70bhp@6250rpm,102Nm@4000rpm,4.0,4.0,SEFI,No,DOHC,,No,,3795mm,1680mm,1427mm,2489mm,1090kg,,,,,,,,,,5 Speed,Front Wheel Drive,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",14,5,284 Liters,4.9m,148km/hr,14.8 Seconds,Delhi
0,Petrol,Sedan,"6,300",Automatic,1,1st Owner,Audi,Audi A4,2022,10550,Technology,₹ 42 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2022,Comprehensive,Petrol,5 Seats,"6,300 Kms",First Owner,1998 cc,Automatic,2022,UP32,1197 CC,88.50bhp,113Nm,,5,22.38 kmpl,Silver,K Series Dual jet,1197,88.50bhp@6000rpm,113Nm@4400rpm,4.0,4.0,,,,,,,3845mm,1735,1530,2450,875-905,1530,1530,1335,,,,,,,5-Speed,,5,Electric,Disc,Drum,"Radial, Tubeless",,5,268,4.8,,,Delhi
0,Petrol,Hatchback,"73,052",Manual,1,1st Owner,Hyundai,Hyundai i10,2011,1570,Sportz,₹ 1.83 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2011,Third Party,Petrol,5 Seats,"73,052 Kms",First Owner,1197 cc,Manual,2011,DL10,1199 CC,88.76bhp,110Nm,,5,19.5 kmpl,Grey,i-VTEC Petrol Engine,1199,88.76bhp@6000rpm,110Nm@4800rpm,4.0,4.0,MPFi,No,SOHC,,No,,3995mm,1695mm,1501mm,2470mm,921kg,,,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",,4,420Liters,4.7 metres,140 Kmph,15 Seconds,Delhi
0,Petrol,Sedan,"61,000",Automatic,1,1st Owner,Honda,Honda City,2014,1276,i VTEC CVT SV,₹ 5.71 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2014,Comprehensive,Petrol,5 Seats,"61,000 Kms",First Owner,1497 cc,Automatic,2014,DL4C,1497 CC,117.3bhp,145Nm,,5,18 kmpl,Silver,i VTEC Engine,1497,117.3bhp@6600rpm,145Nm@4600rpm,4.0,4.0,PGM-Fi,No,SOHC,10.3:1,No,73.0 X 89.4 mm,4440mm,1695mm,1495mm,2600mm,1065kg,1480mm,1465mm,,,,,,,,5 Speed CVT,FWD,5,Power,Disc,Drum,"Tubeless,Radial",,4,510-litres,5.3 metres,195 Kmph,10 Seconds,Delhi
0,Petrol,SUV,"15,036",Manual,1,1st Owner,Tata,Tata Punch,2021,8928,Creative IRA BSVI,₹ 8.06 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2021,Third Party,Petrol,5 Seats,"15,036 Kms",First Owner,1199 cc,Manual,2021,DL11,1197 CC,81.83bhp,114.7Nm,16,5,18.6 kmpl,White,Kappa VTVT Petrol Engine,1197,81.83bhp@6000rpm,114.7Nm@4000rpm,4.0,4.0,MPFI,No,DOHC,,No,,3985mm,1734mm,1505mm,2570mm,1066kg,1505mm,1503mm,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,Tubeless,16,5,295-litres,5.2 metres,170 Kmph,13.2 Seconds,Delhi
0,Diesel,Sedan,"94,000",Automatic,1,1st Owner,BMW,BMW 5 Series,2015,8483,520d Luxury Line,₹ 17 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2015,Comprehensive,Diesel,5 Seats,"94,000 Kms",First Owner,1995 cc,Automatic,2015,DL1C,1497 CC,117.3bhp,145Nm,,5,17.8 kmpl,Others,i VTEC Engine,1497,117.3bhp@6600rpm,145Nm@4600rpm,4.0,4.0,PGM-Fi,No,SOHC,10.3:1,No,73.0 X 89.4 mm,4440mm,1695mm,1495mm,2600mm,1041kg,1480mm,1465mm,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",,4,510-litres,5.3 metres,195 Kmph,10 Seconds,Delhi
0,Petrol,Sedan,"39,000",Manual,1,1st Owner,Hyundai,Hyundai Xcent,2018,5783,1.2 VTVT E Plus,₹ 5.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2018,Third Party insurance,Petrol,5 Seats,"39,000 Kms",First Owner,1197 cc,Manual,2018,DL8C,1197 CC,81.86bhp,113.8nm,14,5,20.7 kmpl,Others,1.2 Kappa petrol,1197,81.86bhp@6000rpm,113.8nm@4000rpm,4.0,4.0,,No,,,,,3805mm,1680,1520,2450,1160,,,,,,,,,,5-Speed,,5,Electric,Disc,Drum,"Tubeless, Radial",14,5,,,,,Delhi
0,Petrol,SUV,"90,000",Manual,3,3rd Owner,Mahindra,Mahindra KUV 100,2016,3563,mFALCON G80 K2,₹ 2.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2016,Third Party insurance,Petrol,6 Seats,"90,000 Kms",Third Owner,1198 cc,Manual,2016,HR52,1199 CC,88.76bhp,110Nm,,5,19.5 kmpl,Green,i-VTEC Petrol Engine,1199,88.76bhp@6000rpm,110Nm@4800rpm,4.0,4.0,MPFi,No,SOHC,,No,,3995mm,1695mm,1501mm,2470mm,917kg,,,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",,4,420,4.7 metres,140 Kmph,15 Seconds,Delhi
0,Petrol,Hatchback,"90,000",Manual,1,1st Owner,Skoda,Skoda Fabia,2011,3036,1.2 MPI Ambition,₹ 1.20 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2011,Third Party insurance,Petrol,5 Seats,"90,000 Kms",First Owner,1198 cc,Manual,2011,DL7C,1498 CC,119.35bhp,145Nm,15,5,18.6 kmpl,Grey,Water Cooled Inline i-VTEC DOHC with VTC,1498,119.35bhp@6600rpm,145Nm@4300rpm,4.0,4.0,,,DOHC,,,,4549mm,1748mm,1489mm,2600mm,1107-1153kg,1496mm,1484mm,1482-1528kg,,,,,,,6 Speed,,5,Electric,Ventilated Disc,Drum,"Tubeless, Radial",15,4,506,5.3,,,Delhi
