it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText.imgUrl,trendingText.heading,trendingText.desc,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Mileage,Engine,Max Power,Torque,Wheel Size,Seats,Color,Engine Type,Displacement,Max Power,Max Torque,No of Cylinder,Values per Cylinder,Value Configuration,Fuel Suppy System,BoreX Stroke,Turbo Charger,Super Charger,Compression Ratio,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Ground Clearance Unladen,Seating Capacity,Steering Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Gear Box,Drive Type,Seating Capacity,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Cargo Volumn,Acceleration,Top Speed,City
0,Petrol,Hatchback,"60,000",Manual,1,1st Owner,Maruti,Maruti Wagon R,2010,4350,VXI BS IV,₹ 2.40 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2010,Third Party insurance,Petrol,5 Seats,"60,000 Kms",,First Owner,998 cc,Manual,2010.0,18.9 kmpl,998 CC,67.1bhp,90Nm,14,5,Others,K Series Petrol Engine,998,67.1bhp@6200rpm,90Nm@3500rpm,3.0,4.0,,MPFI,,No,No,,3595mm,1495mm,1700mm,2400mm,1295mm,1290mm,885kg,1350kg,,,,,,,5 Speed,FWD,5,Power,4.6metres,Ventilated Disc,Drum,"Tubeless, Radial",14,4,,,,Kolkata
0,Petrol,Hatchback,"34,895",Manual,1,1st Owner,Maruti,Maruti Alto 800,2015,3942,VXI,₹ 2.39 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2015,Comprehensive,Petrol,5 Seats,"34,895 Kms",WB32,First Owner,796 cc,Manual,2015.0,22.74 kmpl,796 CC,47.3bhp,69Nm,,5,White,F8D Petrol Engine,796,47.3bhp@6000rpm,69Nm@3500rpm,3.0,4.0,DOHC,MPFi,,No,No,,3395mm,1490mm,1475mm,2360mm,1295mm,1290mm,725kg,1185kg,,,,,,,5 Speed,FWD,5,Power,4.6 metres,Solid Disc,Drum,Tubeless Tyres,,5,177-litres,19 Seconds,140 kmph,Kolkata
0,Petrol,Hatchback,"5,891",Automatic,1,1st Owner,Maruti,Maruti Baleno,2021,6782,Zeta CVT,₹ 8.61 Lakh,₹ 8.78 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Feb 2021,Comprehensive,Petrol,5 Seats,"5,891 Kms",WB02,First Owner,1197 cc,Automatic,2021.0,19.56 kmpl,1197 CC,81.80bhp,113Nm,R16,5,Silver,1.2L VVT Engine,1197,81.80bhp@6000rpm,113Nm@4200rpm,4.0,4.0,DOHC,MPFI,,No,No,,3995mm,1745mm,1510mm,2520mm,1505mm,1515mm,910-935,1360kg,,,,,,,CVT,FWD,5,Electric,4.9,Disc,Drum,"Tubeless,Radial",R16,5,339-litres,12.79 seconds,,Kolkata
0,Petrol,Sedan,"28,204",Automatic,2,2nd Owner,Mercedes-Benz,Mercedes-Benz E-Class,2017,4575,E200 Edition E,₹ 35 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2017,Comprehensive,Petrol,5 Seats,"28,204 Kms",MH14,Second Owner,1991 cc,Automatic,2017.0,12 kmpl,1991 CC,184bhp,300Nm,17,5,Brown,In-Line Petrol Engine ,1991,184bhp@5500rpm,300Nm@1200-4000rpm,4.0,4.0,DOHC,Direct Injection,,Yes,No,,4879mm,2071mm,1474mm,2874mm,1598mm,1614mm,1720kg,2200kg,,,,,,,7 Speed,RWD,5,Power,5.3 metres,Ventilated Disc,Solid Disc,"Tubeless,Radial",17,4,540-litres,7.9 Seconds,233 Kmph,Kolkata
0,Petrol,Hatchback,"17,776",Automatic,2,2nd Owner,Maruti,Maruti Ignis,2020,5555,1.2 AMT Zeta BSIV,₹ 5.98 Lakh,₹ 6.49 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2020,Comprehensive,Petrol,5 Seats,"17,776 Kms",WB02,Second Owner,1197 cc,Automatic,2020.0,20.89 kmpl,1197 CC,81.80bhp,113Nm,15,5,Blue,1.2-Litre VVT Petrol Engine,1197,81.80bhp@6000rpm,113Nm@4200rpm,4.0,4.0,SOHC,MPFI,,No,No,,3700mm,1690mm,1595mm,2435mm,,,855,,,,,,,,5 Speed,FWD,5,Electrical,4.7 m,Disc,Drum,"Tubeless,Radial",15,5,260-litres,13.69 Seconds,,Kolkata
0,Diesel,Sedan,"66,000",Manual,1,1st Owner,Honda,Honda City,2017,1210,i DTec VX,₹ 7.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2017,Third Party insurance,Diesel,5 Seats,"66,000 Kms",WB02,First Owner,1498 cc,Manual,2017.0,26 kmpl,1498 CC,98.6bhp,200Nm,15,5,White,i DTEC Diesel Engine ,1498,98.6bhp@3600rpm,200Nm@1750rpm,4.0,4.0,DOHC,Direct Injection,76.0 X 82.5 mm,Yes,No,16.0:1,4440mm,1695mm,1495mm,2600mm,1480mm,1465mm,1165kg,,,,,,,,6 Speed,FWD,5,Power,5.3 metres,Disc,Drum,"Tubeless,Radial",15,4,510-litres,10 Seconds,175 Kmph,Kolkata
0,Petrol,Hatchback,"10,667",Automatic,1,1st Owner,Maruti,Maruti Wagon R,2020,7051,VXI AMT 1.2,₹ 5.59 Lakh,₹ 6.08 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2020,Comprehensive,Petrol,5 Seats,"10,667 Kms",WB10,First Owner,1197 cc,Automatic,2020.0,20.52 kmpl,1197 CC,81.80bhp,113Nm,,5,Silver,K12M Petrol Engine,1197,81.80bhp@6000rpm,113Nm@4200rpm,4.0,4.0,DOHC,MPFI,69 x 72 mm,No,No,,3655 mm,1620 mm,1675 mm,2435 mm,,,830-845kg,1340kg,,,,,,,5 Speed,FWD,5,Power,4.7 metres,Disc,Drum,"Tubeless Tyres, Radial",,5,341 Litres,18.6 Seconds,,Kolkata
0,Diesel,SUV,"27,218",Manual,1,1st Owner,Kia,Kia Sonet,2021,8007,HTX Diesel BSVI,₹ 10.35 Lakh,₹ 10.55 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2021,Comprehensive,Diesel,5 Seats,"27,218 Kms",WB12,First Owner,1493 cc,Manual,2021.0,18.4 kmpl,1493 CC,98.63bhp,240Nm,16,5,Red,1.5 L CRDi WGT,1493,98.63bhp@4000rpm,240Nm@1500-2750rpm,4.0,4.0,,CRDi,,Yes,,,3995mm,1790,1642,2500,,,1215,,,,,,,,6-Speed,FWD,5,Electric,,Disc,Drum,"Tubeless, Radial",16,5,392,,,Kolkata
0,Petrol,Coupe,170,Automatic,1,1st Owner,BMW,BMW 3 Series Gran Limousine,2023,9537,330Li M Sport BSVI,₹ 58.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2023,Third Party insurance,Petrol,5 Seats,170 Kms,WB02,First Owner,1998 cc,Automatic,2023.0,15.39 kmpl,1998 CC,254.79bhp,400Nm,18,5,White,TwinPower Turbo,1998,254.79bhp@5000rpm,400Nm@1550-4400rpm,4.0,4.0,,,,,,,4823,1827,1441,,,,1645,,,,,,,,8 Speed,RWD,5,,,,,,18,,,6.2,,Kolkata
0,Petrol,Hatchback,"28,000",Manual,1,1st Owner,Ford,Ford Figo,2015,1021,1.2P Titanium MT,₹ 2.59 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2015,Comprehensive,Petrol,5 Seats,"28,000 Kms",WB02,First Owner,1196 cc,Manual,2015.0,18.16 kmpl,1196 CC,86.8bhp,112Nm,14,5,Grey,Ti-VCT Petrol Engine,1196,86.8bhp@6300rpm,112Nm@4000rpm,4.0,4.0,DOHC,Direct Injection,,No,No,11.0:1,3886mm,1695mm,1525mm,2491mm,1492mm,1484mm,1040-1130kg,,,,,,,,5 Speed,FWD,5,EPAS,4.9 meters,Ventilated Disc,Drum,Tubeless,14,5,257-litres,15.7 Seconds,157 Kmph,Kolkata
0,Petrol,Coupe,"12,300",Automatic,2,2nd Owner,Audi,Audi S5 Sportback,2021,8396,3.0L TFSI Quattro BSVI,₹ 59.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2021,Third Party insurance,Petrol,5 Seats,"12,300 Kms",WB02,Second Owner,2994 cc,Automatic,2021.0,,2994 CC,348.66bhp,500Nm,19,5,Blue,3.0 L V6 TFSI Petrol engine,2994,348.66bhp@5400-6400rpm,500Nm@1370-4500rpm,6.0,4.0,,TFSI,,Yes,,,4765mm,1845mm,1390mm,2825mm,,,1760kg,2035kg,,,,,,,8-speed tiptronic,AWD,5,,,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",19,4,465,4.8,250kmph,Kolkata
0,Petrol,SUV,"10,372",Automatic,2,2nd Owner,Kia,Kia Seltos,2020,8948,HTX IVT,₹ 13 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2020,Comprehensive,Petrol,5 Seats,"10,372 Kms",WB02,Second Owner,1497 cc,Automatic,2020.0,,1497 CC,113.43bhp,144Nm,17,5,White,SMARTSTREAM G1.5,1497,113.43bhp@6300rpm,144Nm@4500rpm,4.0,4.0,,MPI,,No,,,4315mm,1800mm,1645mm,2610mm,,,1400,,,,,,,,IVT,FWD,5,Electric,,Disc,Disc,"Tubeless, Radial",17,5,433,,,Kolkata
0,Petrol,Hatchback,"6,000",Manual,1,1st Owner,Maruti,Maruti Baleno,2019,3970,1.2 Alpha,₹ 6.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2019,Comprehensive,Petrol,5 Seats,"6,000 Kms",WB20,First Owner,1197 cc,Manual,2019.0,21.4 kmpl,1197 CC,83.1bhp,115Nm,16,5,Blue,VVT Petrol Engine,1197,83.1bhp@6000rpm,115Nm@4000rpm,4.0,4.0,DOHC,MPFI,,No,No,,3995mm,1745mm,1510mm,2520mm,1505mm,1515mm,890Kg,1340kg,,,,,,,5 Speed,FWD,5,Power,4.9 meters,Disc,Drum,"Tubeless,Radial",16,5,339-litres,12.36 seconds,180 Kmph,Kolkata
0,Petrol,SUV,"30,022",Automatic,1,1st Owner,Jeep,Jeep Compass,2018,7657,1.4 Limited Plus,₹ 10.99 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2018,Comprehensive,Petrol,5 Seats,"30,022 Kms",WB02,First Owner,1368 cc,Automatic,2018.0,14.1 kmpl,1368 CC,160.77bhp,250Nm,18,5,Grey,1.4-Litre 4-Cyl Multiair Engine,1368,160.77bhp@3750rpm,250Nm@1750-2500rpm,4.0,4.0,DOHC,CRDI,,Yes,No,,4395mm,1818mm,1640mm,2636mm,,,1562 kgs,,,,,,,,7 Speed,4X2,5,Power,,Disc,Discs,"Radial, Tubless",18,5,408-litres,9.99 Seconds,186.69 kmph,Kolkata
0,Petrol,SUV,"47,000",Automatic,1,1st Owner,Jeep,Jeep Compass,2018,5935,1.4 Limited Option,₹ 9.99 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jan 2018,Third Party insurance,Petrol,5 Seats,"47,000 Kms",WB08,First Owner,1368 cc,Automatic,2018.0,16 kmpl,1368 CC,160bhp,250Nm,17,5,White,1.4-Litre 4-Cyl Multiair Engine,1368,160bhp@3750rpm,250Nm@1750-2500rpm,4.0,4.0,DOHC,CRDI,,Yes,No,,4395mm,1818mm,1640mm,2636mm,,,1562 kgs,,,,,,,,7 Speed,4X2,5,Power,,Disc,Discs,"Radial, Tubless",17,5,408-litres,9.99 Seconds,186.69 kmph,Kolkata
0,Diesel,SUV,"50,247",Automatic,2,2nd Owner,Land Rover,Land Rover Range Rover Evoque,2021,9010,2.0 R-Dynamic SE Diesel,₹ 54 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2021,Comprehensive,Diesel,5 Seats,"50,247 Kms",JH01,Second Owner,1997 cc,Automatic,2021.0,,1997 CC,246.74bhp,430Nm,18,5,Silicon Silver,Diesel engine,1997,246.74bhp@5500rpm,430Nm@1750-2500rpm,4.0,4.0,,,,Yes,,,4371 mm,2100mm,1649 mm,2681mm,1626mm,1628mm,1787kg,2450kg,,,,,,,9-speed automatic,AWD,5,Power,11.6m,Disc,Disc,"Tubeless,Radial",18,5,472,9.3 Seconds,221Kmph,Kolkata
0,Petrol,Hatchback,"2,704",Manual,1,1st Owner,Maruti,Maruti S-Presso,2022,7173,VXI Plus 2019-2022,₹ 5.53 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2022,Zero Dep,Petrol,5 Seats,"2,704 Kms",WB26,First Owner,998 cc,Manual,2022.0,21.7 kmpl,998 CC,65.71bhp,89Nm,,5,Silver,K10C,998,65.71bhp@5500rpm,89Nm@3500rpm,3.0,4.0,,,,,,,3565,1520,1567,2380,1316,1318,736-775,1170,,,,,,,5 Speed,FWD,5,Power,4.5,Ventilated Disc,Drum,"Tubeless, Radial",,5,,,,Kolkata
0,Petrol,Hatchback,"14,425",Manual,1,1st Owner,Maruti,Maruti Celerio,2022,10359,ZXI Plus,₹ 6.32 Lakh,₹ 6.88 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2022,Zero Dep,Petrol,5 Seats,"14,425 Kms",WB18,First Owner,998 cc,Manual,2022.0,24.97 kmpl,998 CC,65.71bhp,89Nm,15,5,Brown,K10C,998,65.71bhp@5500rpm,89Nm@3500rpm,3.0,4.0,,,,,,,3695mm,1655,1555,2435,1440,1450,820,1260,,,,,,,5-Speed,,5,Electric,,Ventilated Disc,Drum,"Tubeless, Radial",15,5,313,,,Kolkata
0,Petrol,Hatchback,"40,000",Manual,1,1st Owner,Maruti,Maruti Ignis,2018,5552,1.2 Delta BSIV,₹ 3.30 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2018,Third Party insurance,Petrol,5 Seats,"40,000 Kms",WB02,First Owner,1197 cc,Manual,2018.0,20.89 kmpl,1197 CC,81.80bhp,113Nm,,5,Others,1.2-Litre VVT Petrol Engine,1197,81.80bhp@6000rpm,113Nm@4200rpm,4.0,4.0,SOHC,MPFI,,No,No,,3700mm,1690mm,1595mm,2435mm,,,835,,,,,,,,5 Speed,FWD,5,Electrical,4.7 m,Disc,Drum,"Tubeless,Radial",,5,260-litres,,,Kolkata
0,Petrol,Sedan,"32,488",Automatic,2,2nd Owner,Volkswagen,Volkswagen Vento,2017,6009,1.2 Highline Plus AT 16 Alloy,₹ 6.90 Lakh,₹ 7.74 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2018,Third Party,Petrol,5 Seats,"32,488 Kms",WB02,Second Owner,1197 cc,Automatic,2017.0,18.19 kmpl,1197 CC,103.5bhp,175Nm,16,5,Silver,TSI Petrol Engine,1197,103.5bhp@5000rpm,175Nm@1500-4100rpm,4.0,2.0,SOHC,Direct Injection,76.5 x 86.9 mm,Yes,No,10.5:1,4390mm,1699mm,1467mm,2553mm,1457mm,1500mm,1179Kg,1720kg,,,,,,,7 Speed,FWD,5,Power,5.4 metres,Ventilated Disc,Drum,"Tubeless,Radial",16,4,494-liters,12.3 Seconds,185 Kmph,Kolkata
0,Petrol,Hatchback,"73,949",Manual,2,2nd Owner,Honda,Honda Brio,2012,1203,S MT,₹ 2.19 Lakh,₹ 2.40 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2012,Comprehensive,Petrol,5 Seats,"73,949 Kms",WB06,Second Owner,1198 cc,Manual,2012.0,19.4 kmpl,1198 CC,86.8bhp,109Nm,,5,Others,i-VTEC Engine,1198,86.8bhp@6000rpm,109Nm@4500rpm,4.0,4.0,SOHC,PGM - Fi,,No,No,,3610mm,1680mm,1500mm,2345mm,1480mm,1465mm,925kg,,,,,,,,5 Speed,FWD,5,Power,4.5 metres,Disc,Drum,"Tubeless,Radial",,5,175-litres,,,Kolkata
0,Petrol,Hatchback,"40,000",Automatic,1,1st Owner,Maruti,Maruti Celerio,2018,6052,ZXI AMT BSIV,₹ 3.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2018,Third Party insurance,Petrol,5 Seats,"40,000 Kms",WB06,First Owner,998 cc,Automatic,2018.0,23.1 kmpl,998 CC,67.04bhp,90Nm,,5,Silver,K10B Engine,998,67.04bhp@6000rpm,90Nm@3500rpm,3.0,4.0,DOHC,MPFi,73 X 82 mm,No,No,11.0:1,3695mm,1600mm,1560mm,2425mm,1420mm,1410mm,847kg,1250kg,,,,,,,5 Speed,FWD,5,Power,4.7 metres,Ventilated Disc,Drum,"Tubeless, Radial",,5,235-litres,15.05 Seconds,150 Kmph,Kolkata
0,Petrol,Hatchback,"55,920",Manual,2,2nd Owner,Hyundai,Hyundai Grand i10,2014,1550,Asta Option,₹ 3.38 Lakh,₹ 3.46 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2014,Comprehensive,Petrol,5 Seats,"55,920 Kms",WB08,Second Owner,1197 cc,Manual,2014.0,18.9 kmpl,1197 CC,82bhp,114Nm,14,5,Others,Kappa VTVT Petrol Engine,1197,82bhp@6000rpm,114Nm@4000rpm,4.0,4.0,DOHC,MPFI,,No,No,,3765mm,1660mm,1520mm,2425mm,1479mm,1493mm,935kg,,,,,,,,5 Speed,FWD,5,Power,4.8 metres,Disc,Drum,Tubeless,14,5,256-liters,12.9 Seconds,165 Kmph,Kolkata
0,Petrol,SUV,"30,000",Manual,1,1st Owner,Ford,Ford Ecosport,2017,6085,1.5 Petrol Ambiente BSIV,₹ 5 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2017,Third Party insurance,Petrol,5 Seats,"30,000 Kms",WW06,First Owner,1497 cc,Manual,2017.0,17 kmpl,1497 CC,121.36bhp,150Nm,,5,Others,Ti-VCT Petrol Engine,1497,121.36bhp@6500rpm,150Nm@4500rpm,3.0,4.0,DOHC,Direct Injection,79 X 76.5 mm,No,No,11.0:1,3998mm,1765mm,1647mm,2519mm,,,1220Kg,1660Kg,,,,,,,5 Speed,FWD,5,Power,5.3 metres,Ventilated Disc,Drum,"Tubeless,Radial",,4,352-litres,,,Kolkata
0,Petrol,Hatchback,"33,805",Manual,1,1st Owner,Maruti,Maruti Swift,2014,10403,VXI,₹ 4.08 Lakh,₹ 4.37 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2014,Comprehensive,Petrol,5 Seats,"33,805 Kms",WB12,First Owner,1197 cc,Manual,2014.0,22.38 kmpl,1197 CC,88.50bhp,113Nm,,5,Others,K Series Dual jet,1197,88.50bhp@6000rpm,113Nm@4400rpm,4.0,4.0,,,,,,,3845mm,1735,1530,2450,1530,1530,875-905,1335,,,,,,,5-Speed,,5,Electric,4.8,Disc,Drum,"Radial, Tubeless",,5,268,,,Kolkata
0,Petrol,Sedan,"73,781",Manual,1,1st Owner,Hyundai,Hyundai Xcent,2014,1873,1.2 Kappa S,₹ 2.89 Lakh,₹ 3.12 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2014,Comprehensive,Petrol,5 Seats,"73,781 Kms",WB02,First Owner,1197 cc,Manual,2014.0,19.1 kmpl,1197 CC,82bhp,114Nm,,5,Others,Kappa VTVT Petrol Engine,1197,82bhp@6000rpm,114Nm@4000rpm,4.0,4.0,DOHC,Direct Injection,,No,No,,3995mm,1660mm,1520mm,2425mm,1479mm,1493mm,1160,,,,,,,,5 Speed ,FWD ,5,Power,4.7 metres,Disc ,Drum,Tubeless,,4,407-litres,14.2 Seconds,172 Kmph,Kolkata
0,Petrol,Hatchback,"50,000",Manual,2,2nd Owner,Maruti,Maruti Alto 800,2015,3943,LXI,₹ 2.30 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2015,Third Party insurance,Petrol,5 Seats,"50,000 Kms",WB74,Second Owner,796 cc,Manual,2015.0,22.74 kmpl,796 CC,47.3bhp,69Nm,,5,White,F8D Petrol Engine,796,47.3bhp@6000rpm,69Nm@3500rpm,3.0,4.0,DOHC,MPFi,,No,No,,3395mm,1490mm,1475mm,2360mm,1295mm,1290mm,720kg,1185kg,,,,,,,5 Speed,FWD,5,Power,4.6 metres,Solid Disc,Drum,Tubeless Tyres,,5,177-litres,19 Seconds,140 kmph,Kolkata
0,Petrol,Hatchback,"65,000",Manual,1,1st Owner,Hyundai,Hyundai i20,2014,1481,Sportz 1.2,₹ 3.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2014,Third Party insurance,Petrol,5 Seats,"65,000 Kms",WB02,First Owner,1197 cc,Manual,2014.0,18.6 kmpl,1197 CC,81.83bhp,114.7Nm,,5,Red,Kappa VTVT Petrol Engine,1197,81.83bhp@6000rpm,114.7Nm@4000rpm,4.0,4.0,DOHC,MPFI,,No,No,,3985mm,1734mm,1505mm,2570mm,1505mm,1503mm,1066kg,,,,,,,,5 Speed,FWD,5,Power,5.2 metres,Disc,Drum,Tubeless,,5,295-litres,13.2 Seconds,170 Kmph,Kolkata
0,Petrol,Hatchback,"48,072",Manual,2,2nd Owner,Hyundai,Hyundai i20,2011,1644,1.2 Magna,₹ 2.20 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2011,Third Party,Petrol,5 Seats,"48,072 Kms",WB26,Second Owner,1197 cc,Manual,2011.0,18.5 kmpl,1197 CC,80 PS at 5200 rpm,"11.4 kgm at 4,000 rpm",14,5,Grey,In-Line Engine,1197,80 PS at 5200 rpm,"11.4 kgm at 4,000 rpm",4.0,4.0,DOHC,MPFI,,No,No,,3940 mm,1710 mm,1505 mm,"2,525 mm","1,505 mm","1,503 mm",1020,,,,,,,,5 Speed,,5,Power,5.2 mtrs.,Disk,Drum,"Tubeless,Radial",14,5,,,,Kolkata
0,Petrol,SUV,"75,420",Automatic,1,1st Owner,Kia,Kia Seltos,2020,7122,GTX Plus DCT,₹ 12 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2020,Third Party insurance,Petrol,5 Seats,"75,420 Kms",CG04,First Owner,1353 cc,Automatic,2020.0,16.5 kmpl,1353 CC,138.08bhp,242nm,17,5,Red,Smartstream G1.4,1353,138.08bhp@6000rpm,242nm@1500-3200rpm,4.0,4.0,,GDi,,Yes,,,4315mm,1800mm,1645mm,2610mm,,,1535,,,,,,,,7-Speed DCT,FWD,5,Electric,,Disc,Disc,"Tubeless, Radial",17,5,433,,,Kolkata
0,Diesel,Sedan,"16,100",Automatic,2,2nd Owner,Mercedes-Benz,Mercedes-Benz C-Class,2019,6598,Progressive C 220d,₹ 30.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jan 2019,Third Party insurance,Diesel,5 Seats,"16,100 Kms",WB02,Second Owner,1950 cc,Automatic,2019.0,12.6 kmpl,1950 CC,194bhp,400Nm,17,5,Blue,In-Line Engine,1950,194bhp@3800rpm,400Nm@1600-2800rpm,4.0,4.0,DOHC,CRDi,,Yes,No,,4686mm,2020mm,1442mm,2840mm,1588mm,1588 mm,1655kg,2165 Kg,,,,,,,9 Speed,RWD,5,Power,5.61 metres,Disc,Disc,"Tubeless, Radial",17,4,480-litres,6.9 Seconds,240 Kmph,Kolkata
0,Diesel,SUV,"40,722",Manual,1,1st Owner,Maruti,Maruti Vitara Brezza,2018,4297,VDi,₹ 7.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2018,Comprehensive,Diesel,5 Seats,"40,722 Kms",WB06,First Owner,1248 cc,Manual,2018.0,24.3 kmpl,1248 CC,88.5bhp,200Nm,,5,Red,DDiS 200 Diesel Engine,1248,88.5bhp@4000rpm,200Nm@1750rpm,4.0,4.0,DOHC,CRDi,69.6 X 82,Yes,No,,3995mm,1790mm,1640mm,2500mm,,,1180kg,1680kg,,,,,,,5 Speed,FWD,5,Power,5.2 meters,Ventilated Disc,Drum,"Tubeless,Radial",,5,328-litres,12.36 Seconds,172 kmph,Kolkata
0,Petrol,Hatchback,"40,000",Manual,1,1st Owner,Maruti,Maruti Swift,2015,7084,VXI,₹ 4.30 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2015,Third Party insurance,Petrol,5 Seats,"40,000 Kms",,First Owner,1197 cc,Manual,2015.0,21.21 kmpl,1197 CC,81.80bhp,113Nm,,5,Others,VTVT Engine,1197,81.80bhp@6000rpm,113Nm@4200rpm,4.0,4.0,DOHC,MPFi,73 x 72 mm,No,No,,3840mm,1735mm,1530mm,2450mm,1530mm,1530mm,855-885,1315kg,,,,,,,5,FWD,5,Electric,4.8 Meters,Disc,Drum,Tubeless,,5,268,12.71s,,Kolkata
0,Petrol,Hatchback,"50,000",Manual,1,1st Owner,Maruti,Maruti Swift,2008,5319,1.3 VXi,₹ 2 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2008,Third Party insurance,Petrol,5 Seats,"50,000 Kms",,First Owner,1298 cc,Manual,2008.0,16.1 kmpl,1298 CC,88.2,11.5,14,5,Silver,In-Line Engine,1298,88.2@6000 (PS@rpm),"11.5@4,500 (kgm@rpm)",4.0,4.0,,MPFI,74.0 x 75.5 mm,No,No,9:01,3760mm,1690mm,1530mm,2390mm,1470mm,1480mm,890,1415kg,,,,,,,5 Speed,,5,Power,4.7 m,Ventilated Disc,Drum,"Tubeless,Radial",14,5,232 litres,12.29 seconds,160 kmph,Kolkata
0,Petrol,Hatchback,"50,000",Manual,2,2nd Owner,Maruti,Maruti Estilo,2009,4079,LXI,₹ 1.20 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2009,Third Party insurance,Petrol,,"50,000 Kms",WB24,Second Owner,1061 cc,Manual,2009.0,19.5 kmpl,1061 CC,,,,,Gold,,1061,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kolkata
